date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal
2019-10-31,2020,Denver,@,New Orleans,107,122,-180,150,223.5,-4,109.5
2019-10-31,2020,LA Clippers,vs,San Antonio,103,97,-200,170,229,-5,117.5
2019-11-01,2020,New York,@,Boston,102,104,500,-700,212,10.5,104.5
2019-11-01,2020,Houston,@,Brooklyn,116,123,-190,160,244,-4.5,119.5
2019-11-01,2020,Detroit,@,Chicago,106,112,142,-165,216,3.5,105
2019-11-01,2020,Indiana,vs,Cleveland,102,95,-330,260,215,-7.5,110.5
2019-11-01,2020,LA Lakers,@,Dallas,119,110,-125,105,217,-1.5,106.5
2019-11-01,2020,Chicago,vs,Detroit,112,106,-165,142,216,-3.5,105
2019-11-01,2020,San Antonio,@,Golden State,127,110,-300,240,223,-7,113.5
2019-11-01,2020,Brooklyn,vs,Houston,123,116,160,-190,244,4.5,119.5
2019-11-01,2020,Cleveland,@,Indiana,95,102,260,-330,215,7.5,110.5
2019-11-01,2020,Dallas,vs,LA Lakers,110,119,105,-125,217,1.5,106.5
2019-11-01,2020,Orlando,vs,Milwaukee,91,123,160,-190,215,4.5,109.5
2019-11-01,2020,Boston,vs,New York,104,102,-700,500,212,-10.5,104.5
2019-11-01,2020,Milwaukee,@,Orlando,123,91,-190,160,215,-4.5,109.5
2019-11-01,2020,Utah,@,Sacramento,101,102,-210,175,214,-5,110
2019-11-01,2020,Golden State,vs,San Antonio,110,127,240,-300,223,7,113.5
2019-11-01,2020,Sacramento,vs,Utah,102,101,175,-210,214,5,110
2019-11-02,2020,Detroit,vs,Brooklyn,113,109,150,-180,222.5,4,113.5
2019-11-02,2020,Golden State,vs,Charlotte,87,93,205,-255,221,6,108.5
2019-11-02,2020,Orlando,vs,Denver,87,91,150,-180,199.5,4,97
2019-11-02,2020,Brooklyn,@,Detroit,109,113,-180,150,222.5,-4,113.5
2019-11-02,2020,Charlotte,@,Golden State,93,87,-255,205,221,-6,108.5
2019-11-02,2020,Phoenix,@,Memphis,114,105,-150,130,221.5,-3,113.5
2019-11-02,2020,Toronto,@,Milwaukee,105,115,210,-260,226.5,6,110.5
2019-11-02,2020,Washington,vs,Minnesota,109,131,-150,130,229.5,-3,111.5
2019-11-02,2020,Oklahoma City,vs,New Orleans,115,104,-130,110,228,-2,112
2019-11-02,2020,New Orleans,@,Oklahoma City,104,115,110,-130,228,2,112
2019-11-02,2020,Denver,@,Orlando,91,87,-180,150,199.5,-4,97
2019-11-02,2020,Portland,vs,Philadelphia,128,129,-115,-105,223.5,-1,109.5
2019-11-02,2020,Memphis,vs,Phoenix,105,114,130,-150,221.5,3,113.5
2019-11-02,2020,Philadelphia,@,Portland,129,128,-105,-115,223.5,1,109.5
2019-11-02,2020,Milwaukee,vs,Toronto,115,105,-260,210,226.5,-6,110.5
2019-11-02,2020,Minnesota,@,Washington,131,109,130,-150,229.5,3,111.5
2019-11-03,2020,Indiana,vs,Chicago,108,95,-130,110,217,-2,112.5
2019-11-03,2020,Dallas,@,Cleveland,131,111,-220,180,218.5,-5.5,105.5
2019-11-03,2020,Cleveland,vs,Dallas,111,131,180,-220,218.5,5.5,105.5
2019-11-03,2020,Miami,vs,Houston,129,100,135,-155,233.5,3,114.5
2019-11-03,2020,Chicago,@,Indiana,95,108,110,-130,217,2,112.5
2019-11-03,2020,Utah,@,LA Clippers,94,105,170,-200,214,4.5,109.5
2019-11-03,2020,San Antonio,vs,LA Lakers,96,103,100,-120,217.5,1,105.5
2019-11-03,2020,Houston,@,Miami,100,129,-155,135,233.5,-3,114.5
2019-11-03,2020,Sacramento,@,New York,113,92,-115,-105,213.5,-1,103.5
2019-11-03,2020,New York,vs,Sacramento,92,113,-105,-115,213.5,1,103.5
2019-11-03,2020,LA Lakers,@,San Antonio,103,96,-120,100,217.5,-1,105.5
2019-11-03,2020,LA Clippers,vs,Utah,105,94,-200,170,214,-4.5,109.5
2019-11-04,2020,New Orleans,@,Brooklyn,125,135,145,-170,238.5,3.5,116
2019-11-04,2020,Washington,vs,Detroit,115,99,-180,150,225.5,-4,110
2019-11-04,2020,Portland,@,Golden State,118,127,-900,600,220,-12,110
2019-11-04,2020,Memphis,vs,Houston,100,107,190,-240,230,5.5,112
2019-11-04,2020,Houston,@,Memphis,107,100,-240,190,230,-5.5,112
2019-11-04,2020,Minnesota,vs,Milwaukee,106,134,260,-330,229.5,7.5,118.5
2019-11-04,2020,Milwaukee,@,Minnesota,134,106,-330,260,229.5,-7.5,118.5
2019-11-04,2020,Brooklyn,vs,New Orleans,135,125,-170,145,238.5,-3.5,116
2019-11-04,2020,Phoenix,vs,Philadelphia,114,109,-110,-110,224,0,108
2019-11-04,2020,Philadelphia,@,Phoenix,109,114,-110,-110,224,0,108
2019-11-04,2020,Golden State,vs,Portland,127,118,600,-900,220,12,110
2019-11-04,2020,Detroit,@,Washington,99,115,150,-180,225.5,4,110
2019-11-05,2020,San Antonio,@,Atlanta,100,108,-240,190,222.5,-5.5,114.5
2019-11-05,2020,Cleveland,vs,Boston,113,119,210,-260,215.5,6,111.5
2019-11-05,2020,Indiana,@,Charlotte,120,122,-135,115,212.5,-2.5,104
2019-11-05,2020,LA Lakers,@,Chicago,118,112,-310,250,215.5,-7,105.5
2019-11-05,2020,Boston,@,Cleveland,119,113,-260,210,215.5,-6,111.5
2019-11-05,2020,Miami,@,Denver,89,109,180,-220,211,5,102.5
2019-11-05,2020,Charlotte,vs,Indiana,122,120,115,-135,212.5,2.5,104
2019-11-05,2020,Chicago,vs,LA Lakers,112,118,250,-310,215.5,7,105.5
2019-11-05,2020,Denver,vs,Miami,109,89,-220,180,211,-5,102.5
2019-11-05,2020,Orlando,@,Oklahoma City,94,102,125,-145,201,2.5,98
2019-11-05,2020,Oklahoma City,vs,Orlando,102,94,-145,125,201,-2.5,98
2019-11-05,2020,Atlanta,vs,San Antonio,108,100,190,-240,222.5,5.5,114.5
2019-11-06,2020,Chicago,@,Atlanta,113,93,-110,-110,221.5,0,114
2019-11-06,2020,Atlanta,vs,Chicago,93,113,-110,-110,221.5,0,114
2019-11-06,2020,Orlando,@,Dallas,106,107,250,-310,207.5,7,101.5
2019-11-06,2020,New York,@,Detroit,102,122,142,-165,206,3.5,102
2019-11-06,2020,Houston,vs,Golden State,129,112,-2500,1100,229,-16,110.5
2019-11-06,2020,Golden State,@,Houston,112,129,1100,-2500,229,16,110.5
2019-11-06,2020,Washington,@,Indiana,106,121,130,-150,227,3,110.5
2019-11-06,2020,Milwaukee,@,LA Clippers,129,124,-270,220,228.5,-6.5,118
2019-11-06,2020,Minnesota,@,Memphis,121,137,-170,145,224.5,-3.5,108.5
2019-11-06,2020,LA Clippers,vs,Milwaukee,124,129,220,-270,228.5,6.5,118
2019-11-06,2020,Memphis,vs,Minnesota,137,121,145,-170,224.5,3.5,108.5
2019-11-06,2020,Detroit,vs,New York,122,102,-165,142,206,-3.5,102
2019-11-06,2020,Dallas,vs,Orlando,107,106,-310,250,207.5,-7,101.5
2019-11-06,2020,Utah,vs,Philadelphia,106,104,-150,130,209,-3,106
2019-11-06,2020,Toronto,vs,Sacramento,124,120,-350,275,219,-8,107.5
2019-11-06,2020,Sacramento,@,Toronto,120,124,275,-350,219,8,107.5
2019-11-06,2020,Philadelphia,@,Utah,104,106,130,-150,209,3,106
2019-11-06,2020,Indiana,vs,Washington,121,106,-150,130,227,-3,110.5
2019-11-07,2020,Charlotte,vs,Boston,87,108,250,-310,214.5,7,110.5
2019-11-07,2020,Boston,@,Charlotte,108,87,-310,250,214.5,-7,110.5
2019-11-07,2020,Portland,@,LA Clippers,101,107,190,-240,231,5.5,118
2019-11-07,2020,Phoenix,vs,Miami,108,124,-130,110,220,-2,107.5
2019-11-07,2020,San Antonio,vs,Oklahoma City,121,112,-200,170,211.5,-5,103.5
2019-11-07,2020,Miami,@,Phoenix,124,108,110,-130,220,2,107.5
2019-11-07,2020,LA Clippers,vs,Portland,107,101,-240,190,231,-5.5,118
2019-11-07,2020,Oklahoma City,@,San Antonio,112,121,170,-200,211.5,5,103.5
2019-11-08,2020,Sacramento,@,Atlanta,121,109,-150,130,225.5,-3,109
2019-11-08,2020,Portland,vs,Brooklyn,115,119,-170,145,239.5,-3.5,124.5
2019-11-08,2020,Washington,vs,Cleveland,100,113,-190,160,233,-4.5,119.5
2019-11-08,2020,New York,@,Dallas,106,102,500,-700,215.5,11,105
2019-11-08,2020,Philadelphia,@,Denver,97,100,180,-220,211.5,5,109
2019-11-08,2020,Indiana,vs,Detroit,112,106,-260,210,210,-6,101
2019-11-08,2020,Minnesota,vs,Golden State,125,119,-750,525,228.5,-11.5,111.5
2019-11-08,2020,Detroit,@,Indiana,106,112,210,-260,210,6,101
2019-11-08,2020,Miami,@,LA Lakers,80,95,325,-425,218,8.5,107.5
2019-11-08,2020,Orlando,vs,Memphis,118,86,-330,260,208.5,-7.5,107.5
2019-11-08,2020,LA Lakers,vs,Miami,95,80,-425,325,218,-8.5,107.5
2019-11-08,2020,Utah,vs,Milwaukee,103,100,115,-135,217.5,2,112
2019-11-08,2020,Golden State,@,Minnesota,119,125,525,-750,228.5,11.5,111.5
2019-11-08,2020,Toronto,@,New Orleans,122,104,-135,115,232.5,-2.5,110.5
2019-11-08,2020,Dallas,vs,New York,102,106,-700,500,215.5,-11,105
2019-11-08,2020,Memphis,@,Orlando,86,118,260,-330,208.5,7.5,107.5
2019-11-08,2020,Denver,vs,Philadelphia,100,97,-220,180,211.5,-5,109
2019-11-08,2020,Brooklyn,@,Portland,119,115,145,-170,239.5,3.5,124.5
2019-11-08,2020,Atlanta,vs,Sacramento,109,121,130,-150,225.5,3,109
2019-11-08,2020,New Orleans,vs,Toronto,104,122,115,-135,232.5,2.5,110.5
2019-11-08,2020,Milwaukee,@,Utah,100,103,-135,115,217.5,-2,112
2019-11-08,2020,Cleveland,@,Washington,113,100,160,-190,233,4.5,119.5
2019-11-09,2020,San Antonio,vs,Boston,115,135,-125,105,218.5,-1.5,113.5
2019-11-09,2020,New Orleans,@,Charlotte,115,110,-125,105,232,-1.5,115
2019-11-09,2020,Houston,@,Chicago,117,94,-275,225,234,-6.5,113.5
2019-11-09,2020,Memphis,vs,Dallas,122,138,190,-240,222,5.5,108
2019-11-09,2020,Oklahoma City,vs,Golden State,114,108,-900,600,216,-12.5,104
2019-11-09,2020,Chicago,vs,Houston,94,117,225,-275,234,6.5,113.5
2019-11-09,2020,Dallas,@,Memphis,138,122,-240,190,222,-5.5,108
2019-11-09,2020,Charlotte,vs,New Orleans,110,115,105,-125,232,1.5,115
2019-11-09,2020,Golden State,@,Oklahoma City,108,114,600,-900,216,12.5,104
2019-11-09,2020,Boston,@,San Antonio,135,115,105,-125,218.5,1.5,113.5
2019-11-10,2020,Portland,vs,Atlanta,124,113,-425,325,226,-9,110.5
2019-11-10,2020,Phoenix,vs,Brooklyn,138,112,-150,130,231.5,-3,118.5
2019-11-10,2020,Philadelphia,vs,Charlotte,114,106,-1200,750,213.5,-14,105.5
2019-11-10,2020,New York,vs,Cleveland,87,108,-130,110,213,-2,109.5
2019-11-10,2020,Minnesota,vs,Denver,98,100,150,-180,219,4,106.5
2019-11-10,2020,Orlando,vs,Indiana,102,109,-200,170,202.5,-4.5,99
2019-11-10,2020,Toronto,@,LA Lakers,113,104,450,-650,210.5,10.5,103
2019-11-10,2020,Oklahoma City,vs,Milwaukee,119,121,325,-425,219.5,9,113.5
2019-11-10,2020,Denver,@,Minnesota,100,98,-180,150,219,-4,106.5
2019-11-10,2020,Cleveland,@,New York,108,87,110,-130,213,2,109.5
2019-11-10,2020,Milwaukee,@,Oklahoma City,121,119,-425,325,219.5,-9,113.5
2019-11-10,2020,Indiana,@,Orlando,109,102,170,-200,202.5,4.5,99
2019-11-10,2020,Charlotte,@,Philadelphia,106,114,750,-1200,213.5,14,105.5
2019-11-10,2020,Brooklyn,@,Phoenix,112,138,130,-150,231.5,3,118.5
2019-11-10,2020,Atlanta,@,Portland,113,124,325,-425,226,9,110.5
2019-11-10,2020,LA Lakers,vs,Toronto,104,113,-650,450,210.5,-10.5,103
2019-11-11,2020,Dallas,@,Boston,106,116,125,-145,220,3,107.5
2019-11-11,2020,Boston,vs,Dallas,116,106,-145,125,220,-3,107.5
2019-11-11,2020,Minnesota,@,Detroit,120,114,155,-185,223.5,4,109
2019-11-11,2020,Utah,@,Golden State,122,108,-400,300,211.5,-8,108.5
2019-11-11,2020,New Orleans,vs,Houston,116,122,275,-350,242.5,7.5,118
2019-11-11,2020,Toronto,@,LA Clippers,88,98,375,-500,221.5,10,107
2019-11-11,2020,San Antonio,vs,Memphis,109,113,-650,450,224,-10.5,111
2019-11-11,2020,Detroit,vs,Minnesota,114,120,-185,155,223.5,-4,109
2019-11-11,2020,Houston,@,New Orleans,122,116,-350,275,242.5,-7.5,118
2019-11-11,2020,Memphis,@,San Antonio,113,109,450,-650,224,10.5,111
2019-11-11,2020,LA Clippers,vs,Toronto,98,88,-500,375,221.5,-10,107
2019-11-11,2020,Golden State,vs,Utah,108,122,300,-400,211.5,8,108.5
2019-11-12,2020,Denver,vs,Atlanta,121,125,-650,450,209.5,-10.5,104.5
2019-11-12,2020,Utah,vs,Brooklyn,119,114,-300,240,220,-7,114
2019-11-12,2020,New York,@,Chicago,102,120,225,-275,212,6.5,104
2019-11-12,2020,Philadelphia,vs,Cleveland,98,97,-750,525,220.5,-11,112.5
2019-11-12,2020,Atlanta,@,Denver,125,121,450,-650,209.5,10.5,104.5
2019-11-12,2020,Miami,vs,Detroit,117,108,-400,300,215,-8.5,103
2019-11-12,2020,Oklahoma City,@,Indiana,85,111,100,-120,212.5,1.5,104
2019-11-12,2020,Phoenix,vs,LA Lakers,115,123,142,-165,221,3.5,107
2019-11-12,2020,Detroit,@,Miami,108,117,300,-400,215,8.5,103
2019-11-12,2020,Chicago,vs,New York,120,102,-275,225,212,-6.5,104
2019-11-12,2020,Indiana,vs,Oklahoma City,111,85,-120,100,212.5,-1.5,104
2019-11-12,2020,Cleveland,@,Philadelphia,97,98,525,-750,220.5,11,112.5
2019-11-12,2020,LA Lakers,@,Phoenix,123,115,-165,142,221,-3.5,107
2019-11-12,2020,Sacramento,vs,Portland,107,99,105,-125,222.5,1.5,116
2019-11-12,2020,Portland,@,Sacramento,99,107,-125,105,222.5,-1.5,116
2019-11-12,2020,Brooklyn,@,Utah,114,119,240,-300,220,7,114
2019-11-13,2020,Washington,@,Boston,133,140,250,-310,230,7,113.5
2019-11-13,2020,Memphis,@,Charlotte,119,117,120,-140,221,2.5,114
2019-11-13,2020,LA Lakers,vs,Golden State,120,94,-450,350,219,-9,107.5
2019-11-13,2020,LA Clippers,@,Houston,93,102,115,-135,233.5,2,112.5
2019-11-13,2020,Houston,vs,LA Clippers,102,93,-135,115,233.5,-2,112.5
2019-11-13,2020,Golden State,@,LA Lakers,94,120,350,-450,219,9,107.5
2019-11-13,2020,Charlotte,vs,Memphis,117,119,-140,120,221,-2.5,114
2019-11-13,2020,San Antonio,@,Minnesota,114,129,100,-120,228.5,1.5,118
2019-11-13,2020,Philadelphia,@,Orlando,97,112,110,-130,207.5,2,107
2019-11-13,2020,Orlando,vs,Philadelphia,112,97,-130,110,207.5,-2,107
2019-11-13,2020,Toronto,@,Portland,114,106,140,-160,218.5,3.5,107
2019-11-13,2020,Minnesota,vs,San Antonio,129,114,-120,100,228.5,-1.5,118
2019-11-13,2020,Portland,vs,Toronto,106,114,-160,140,218.5,-3.5,107
2019-11-13,2020,Boston,vs,Washington,140,133,-310,250,230,-7,113.5
2019-11-14,2020,Phoenix,vs,Atlanta,128,112,-340,270,229.5,-8,112
2019-11-14,2020,Denver,vs,Brooklyn,101,93,-350,275,222.5,-7.5,115
2019-11-14,2020,Milwaukee,vs,Chicago,124,115,-800,550,228.5,-11.5,118.5
2019-11-14,2020,Miami,@,Cleveland,108,97,-200,170,215,-4.5,104
2019-11-14,2020,New York,vs,Dallas,106,103,270,-340,214.5,8,105
2019-11-14,2020,Brooklyn,@,Denver,93,101,275,-350,222.5,7.5,115
2019-11-14,2020,New Orleans,vs,LA Clippers,132,127,160,-190,233,4,114
2019-11-14,2020,Cleveland,vs,Miami,97,108,170,-200,215,4.5,104
2019-11-14,2020,Chicago,@,Milwaukee,115,124,550,-800,228.5,11.5,118.5
2019-11-14,2020,LA Clippers,@,New Orleans,127,132,-190,160,233,-4,114
2019-11-14,2020,Dallas,@,New York,103,106,-340,270,214.5,-8,105
2019-11-14,2020,Atlanta,@,Phoenix,112,128,270,-340,229.5,8,112
2019-11-15,2020,Golden State,vs,Boston,100,105,250,-310,223,7,114
2019-11-15,2020,Detroit,@,Charlotte,106,109,-180,150,220.5,-4,107
2019-11-15,2020,Charlotte,vs,Detroit,109,106,150,-180,220.5,4,107
2019-11-15,2020,Boston,@,Golden State,105,100,-310,250,223,-7,114
2019-11-15,2020,Indiana,@,Houston,102,111,210,-260,226.5,6,108.5
2019-11-15,2020,Houston,vs,Indiana,111,102,-260,210,226.5,-6,108.5
2019-11-15,2020,Sacramento,@,LA Lakers,97,99,425,-600,214,10.5,104
2019-11-15,2020,Utah,@,Memphis,106,107,-350,275,215,-8,110.5
2019-11-15,2020,Washington,@,Minnesota,137,116,200,-250,239.5,6,116.5
2019-11-15,2020,Philadelphia,@,Oklahoma City,119,127,-160,140,214.5,-3.5,110
2019-11-15,2020,San Antonio,@,Orlando,109,111,125,-145,211,2.5,109
2019-11-15,2020,Oklahoma City,vs,Philadelphia,127,119,140,-160,214.5,3.5,110
2019-11-15,2020,LA Lakers,vs,Sacramento,99,97,-600,425,214,-10.5,104
2019-11-15,2020,Orlando,vs,San Antonio,111,109,-145,125,211,-2.5,109
2019-11-15,2020,Memphis,vs,Utah,107,106,275,-350,215,8,110.5
2019-11-15,2020,Minnesota,vs,Washington,116,137,-250,200,239.5,-6,116.5
2019-11-16,2020,LA Clippers,vs,Atlanta,150,101,-500,375,224,-9,109
2019-11-16,2020,Chicago,vs,Brooklyn,111,117,-180,150,225,-4,115.5
2019-11-16,2020,New York,vs,Charlotte,102,103,-180,150,213,-4,102.5
2019-11-16,2020,Brooklyn,@,Chicago,117,111,150,-180,225,4,115.5
2019-11-16,2020,Toronto,@,Dallas,102,110,155,-185,218,4.5,107.5
2019-11-16,2020,Minnesota,vs,Houston,105,125,-135,115,231.5,-2,112.5
2019-11-16,2020,Milwaukee,@,Indiana,102,83,-330,260,220,-7.5,112
2019-11-16,2020,Atlanta,@,LA Clippers,101,150,375,-500,224,9,109
2019-11-16,2020,New Orleans,@,Miami,94,109,260,-330,226.5,8,109.5
2019-11-16,2020,Indiana,vs,Milwaukee,83,102,260,-330,220,7.5,112
2019-11-16,2020,Houston,@,Minnesota,125,105,115,-135,231.5,2,112.5
2019-11-16,2020,Miami,vs,New Orleans,109,94,-330,260,226.5,-8,109.5
2019-11-16,2020,Charlotte,@,New York,103,102,150,-180,213,4,102.5
2019-11-16,2020,San Antonio,vs,Portland,116,121,-130,110,226,-1.5,116.5
2019-11-16,2020,Portland,@,San Antonio,121,116,110,-130,226,1.5,116.5
2019-11-16,2020,Dallas,vs,Toronto,110,102,-185,155,218,-4.5,107.5
2019-11-17,2020,LA Lakers,vs,Atlanta,122,101,-1600,900,220.5,-14.5,106.5
2019-11-17,2020,Sacramento,vs,Boston,100,99,125,-145,215,2.5,110.5
2019-11-17,2020,Philadelphia,@,Cleveland,114,95,-310,250,216,-7.5,110.5
2019-11-17,2020,Memphis,vs,Denver,114,131,225,-275,215,6.5,104
2019-11-17,2020,New Orleans,vs,Golden State,108,100,-160,140,226.5,-3.5,110
2019-11-17,2020,Atlanta,@,LA Lakers,101,122,900,-1600,220.5,14.5,106.5
2019-11-17,2020,Denver,@,Memphis,131,114,-275,225,215,-6.5,104
2019-11-17,2020,Golden State,@,New Orleans,100,108,140,-160,226.5,3.5,110
2019-11-17,2020,Washington,@,Orlando,121,125,190,-240,226,5.5,111.5
2019-11-17,2020,Cleveland,vs,Philadelphia,95,114,250,-310,216,7.5,110.5
2019-11-17,2020,Boston,@,Sacramento,99,100,-145,125,215,-2.5,110.5
2019-11-17,2020,Orlando,vs,Washington,125,121,-240,190,226,-5.5,111.5
2019-11-18,2020,Phoenix,vs,Boston,85,99,-135,115,226,-2.5,114.5
2019-11-18,2020,Indiana,@,Brooklyn,115,86,120,-140,214,2.5,102.5
2019-11-18,2020,Toronto,vs,Charlotte,132,96,-400,300,214.5,-8.5,103.5
2019-11-18,2020,Milwaukee,@,Chicago,115,101,-400,300,231,-8.5,118.5
2019-11-18,2020,New York,vs,Cleveland,123,105,-240,190,210,-5.5,108.5
2019-11-18,2020,San Antonio,@,Dallas,110,117,170,-200,224,5,114
2019-11-18,2020,Portland,@,Houston,108,132,250,-310,231,7,119
2019-11-18,2020,Brooklyn,vs,Indiana,86,115,-140,120,214,-2.5,102.5
2019-11-18,2020,Oklahoma City,@,LA Clippers,88,90,300,-400,221.5,7.5,109
2019-11-18,2020,Chicago,vs,Milwaukee,101,115,300,-400,231,8.5,118.5
2019-11-18,2020,Utah,vs,Minnesota,102,112,-500,375,219.5,-9.5,107.5
2019-11-18,2020,Cleveland,@,New York,105,123,190,-240,210,5.5,108.5
2019-11-18,2020,LA Clippers,vs,Oklahoma City,90,88,-400,300,221.5,-7.5,109
2019-11-18,2020,Boston,@,Phoenix,99,85,115,-135,226,2.5,114.5
2019-11-18,2020,Houston,vs,Portland,132,108,-310,250,231,-7,119
2019-11-18,2020,Dallas,vs,San Antonio,117,110,-200,170,224,-5,114
2019-11-18,2020,Charlotte,@,Toronto,96,132,300,-400,214.5,8.5,103.5
2019-11-18,2020,Minnesota,@,Utah,112,102,375,-500,219.5,9.5,107.5
2019-11-19,2020,Memphis,vs,Golden State,95,114,-260,210,221.5,-6,108
2019-11-19,2020,Oklahoma City,@,LA Lakers,107,112,500,-700,209.5,11,103
2019-11-19,2020,Golden State,@,Memphis,114,95,210,-260,221.5,6,108
2019-11-19,2020,Portland,@,New Orleans,104,115,140,-160,231.5,3.5,119
2019-11-19,2020,LA Lakers,vs,Oklahoma City,112,107,-700,500,209.5,-11,103
2019-11-19,2020,Sacramento,vs,Phoenix,120,116,-155,135,219,-3,111.5
2019-11-19,2020,New Orleans,vs,Portland,115,104,-160,140,231.5,-3.5,119
2019-11-19,2020,Phoenix,@,Sacramento,116,120,135,-155,219,3,111.5
2019-11-20,2020,Milwaukee,@,Atlanta,135,127,-700,500,232,-11,119.5
2019-11-20,2020,LA Clippers,vs,Boston,107,104,-300,240,217,-7,110.5
2019-11-20,2020,Charlotte,@,Brooklyn,91,101,160,-190,219,4.5,106
2019-11-20,2020,Brooklyn,vs,Charlotte,101,91,-190,160,219,-4.5,106
2019-11-20,2020,Detroit,@,Chicago,89,109,-115,-105,222.5,-1,108
2019-11-20,2020,Miami,vs,Cleveland,124,100,-500,375,213.5,-9.5,110
2019-11-20,2020,Golden State,@,Dallas,94,142,900,-1600,216,15,103
2019-11-20,2020,Houston,@,Denver,95,105,105,-125,221.5,1.5,107.5
2019-11-20,2020,Chicago,vs,Detroit,109,89,-105,-115,222.5,1,108
2019-11-20,2020,Dallas,vs,Golden State,142,94,-1600,900,216,-15,103
2019-11-20,2020,Denver,vs,Houston,105,95,-125,105,221.5,-1.5,107.5
2019-11-20,2020,Boston,@,LA Clippers,104,107,240,-300,217,7,110.5
2019-11-20,2020,Cleveland,@,Miami,100,124,375,-500,213.5,9.5,110
2019-11-20,2020,Atlanta,vs,Milwaukee,127,135,500,-700,232,11,119.5
2019-11-20,2020,Utah,@,Minnesota,103,95,-150,130,222,-3,114.5
2019-11-20,2020,Philadelphia,vs,New York,109,104,-900,600,210.5,-12.5,101.5
2019-11-20,2020,Toronto,vs,Orlando,113,97,-150,130,207,-3,100.5
2019-11-20,2020,New York,@,Philadelphia,104,109,600,-900,210.5,12.5,101.5
2019-11-20,2020,Washington,vs,San Antonio,138,132,110,-130,237.5,2,121.5
2019-11-20,2020,Orlando,@,Toronto,97,113,130,-150,207,3,100.5
2019-11-20,2020,Minnesota,vs,Utah,95,103,130,-150,222,3,114.5
2019-11-20,2020,San Antonio,@,Washington,132,138,-130,110,237.5,-2,121.5
2019-11-21,2020,Portland,@,Milwaukee,129,137,750,-1200,228.5,14,117
2019-11-21,2020,Phoenix,vs,New Orleans,121,124,-155,135,234,-3,115
2019-11-21,2020,New Orleans,@,Phoenix,124,121,135,-155,234,3,115
2019-11-21,2020,Milwaukee,vs,Portland,137,129,-1200,750,228.5,-14,117
2019-11-22,2020,Detroit,vs,Atlanta,128,103,-265,215,226.5,-6,110
2019-11-22,2020,Denver,vs,Boston,96,92,-210,175,206.5,-5,104.5
2019-11-22,2020,Sacramento,@,Brooklyn,97,116,115,-135,214,2,105.5
2019-11-22,2020,Washington,vs,Charlotte,125,118,-250,200,234.5,-6,113.5
2019-11-22,2020,Miami,@,Chicago,116,108,-190,160,217,-4.5,104.5
2019-11-22,2020,Dallas,vs,Cleveland,143,101,-650,450,221.5,-10,113
2019-11-22,2020,Cleveland,@,Dallas,101,143,450,-650,221.5,10,113
2019-11-22,2020,Boston,@,Denver,92,96,175,-210,206.5,5,104.5
2019-11-22,2020,Atlanta,@,Detroit,103,128,215,-265,226.5,6,110
2019-11-22,2020,Utah,vs,Golden State,113,109,-3500,1300,208.5,-16,102.5
2019-11-22,2020,LA Clippers,vs,Houston,122,119,-210,175,226.5,-5.5,111
2019-11-22,2020,Houston,@,LA Clippers,119,122,175,-210,226.5,5.5,111
2019-11-22,2020,Oklahoma City,vs,LA Lakers,127,130,170,-200,209.5,4.5,104.5
2019-11-22,2020,Chicago,vs,Miami,108,116,160,-190,217,4.5,104.5
2019-11-22,2020,LA Lakers,@,Oklahoma City,130,127,-200,170,209.5,-4.5,104.5
2019-11-22,2020,San Antonio,@,Philadelphia,104,115,240,-300,221,7,113.5
2019-11-22,2020,Brooklyn,vs,Sacramento,116,97,-135,115,214,-2,105.5
2019-11-22,2020,Philadelphia,vs,San Antonio,115,104,-300,240,221,-7,113.5
2019-11-22,2020,Golden State,@,Utah,109,113,1300,-3500,208.5,16,102.5
2019-11-22,2020,Charlotte,@,Washington,118,125,200,-250,234.5,6,113.5
2019-11-23,2020,Toronto,@,Atlanta,119,116,-330,260,223.5,-7.5,109.5
2019-11-23,2020,Chicago,@,Charlotte,116,115,-130,110,219.5,-2,107.5
2019-11-23,2020,Charlotte,vs,Chicago,115,116,110,-130,219.5,2,107.5
2019-11-23,2020,Portland,@,Cleveland,104,110,-275,225,226,-6.5,116.5
2019-11-23,2020,Milwaukee,vs,Detroit,104,90,-1200,750,225.5,-13,109
2019-11-23,2020,Orlando,@,Indiana,106,111,225,-275,201.5,6.5,97.5
2019-11-23,2020,Memphis,vs,LA Lakers,108,109,280,-360,225.5,8,110.5
2019-11-23,2020,LA Lakers,@,Memphis,109,108,-360,280,225.5,-8,110.5
2019-11-23,2020,Philadelphia,vs,Miami,113,86,-250,200,211.5,-5.5,100.5
2019-11-23,2020,Detroit,@,Milwaukee,90,104,750,-1200,225.5,13,109
2019-11-23,2020,Phoenix,@,Minnesota,100,98,170,-200,234.5,4.5,119.5
2019-11-23,2020,Utah,vs,New Orleans,128,120,-240,190,226,-5.5,110
2019-11-23,2020,San Antonio,@,New York,111,104,-155,135,217,-3,110.5
2019-11-23,2020,Indiana,vs,Orlando,111,106,-275,225,201.5,-6.5,97.5
2019-11-23,2020,Miami,@,Philadelphia,86,113,200,-250,211.5,5.5,100.5
2019-11-23,2020,Minnesota,vs,Phoenix,98,100,-200,170,234.5,-4.5,119.5
2019-11-23,2020,Cleveland,vs,Portland,110,104,225,-275,226,6.5,116.5
